numero_processo;tipo_decisao;grau;dia_semana;ano
08419497320208205001;Procedência;G1;Quarta;2020
08402132020208205001;Procedência;G1;Quinta;2020
08002910920208205118;Procedência;G1;Quinta;2020
08313568220208205001;Procedência;G1;Quarta;2020
08305548420208205001;Procedência;G1;Segunda;2020
08006257920208205300;Procedência;G1;;2020
08286745720208205001;Procedência;G1;;2020
08002357320208205118;Procedência;G1;Quarta;2020
08004186820208205110;Procedência;G1;Sexta;2020
08012961420208205103;Procedência;G1;Segunda;2020
08003927020208205110;Procedência;G1;Quinta;2020
08081354620208205106;Procedência;G1;Segunda;2020
08011524020208205103;Procedência;G1;Sexta;2020
08001326420208205151;Procedência;G1;Quarta;2020
08003368020208205128;Procedência;G1;Segunda;2020
08001686620208205132;Procedência;G1;Quarta;2020
08153353120208205001;Procedência;G1;Sexta;2020
08141245720208205001;Procedência;G1;Segunda;2020
08001395820208205118;Procedência;G1;Quarta;2020
08124460720208205001;Procedência;G1;Quinta;2020
08118208520208205001;Procedência;G1;;2020
08002328820208205128;Procedência;G1;Segunda;2020
08006206620208205103;Procedência;G1;Segunda;2020
08001143720208205153;Procedência;G1;Sexta;2020
08005990920198205109;Procedência;G1;Segunda;2019
08005373420198205152;Procedência;G1;Quarta;2019
08027219520198205108;Procedência;G1;Sexta;2019
08004234020198205138;Procedência;G1;Quinta;2019
08018889220198205103;Procedência;G1;Terça;2019
08002337720198205138;Procedência;G1;Sexta;2019
08001531620198205138;Procedência;G1;Terça;2019
08000431720198205138;Procedência;G1;Quinta;2019
08001379620188205138;Procedência;G1;Terça;2018
08001211120188205117;Procedência;G1;Terça;2018
08507054220188205001;Procedência;G1;Segunda;2018
08006497220188205108;Procedência;G1;;2018
08000070920188205138;Procedência;G1;Quarta;2018
01005721820188200125;Procedência;G1;;2018
08009447020188205121;Procedência;G1;Segunda;2018
01002028720188200109;Procedência;G1;Quarta;2018
01000787220188200152;Procedência;G1;Segunda;2018
01003299420168200141;Procedência;G1;Sexta;2016
01004031820168200152;Procedência;G1;Quinta;2016
01005636920168200111;Procedência;G1;Quinta;2016
01016993120168200102;Procedência;G1;Sexta;2016
01004779520168200112;Procedência;G1;;2016
01067133220138200124;Procedência;G1;Terça;2015
08119485720158205106;Procedência;G1;Sexta;2015
01000365720158200110;Procedência;G1;Quinta;2015
01000250720158200117;Procedência;G1;Terça;2015
01022116420148200108;Procedência;G1;Sexta;2014
01021094220148200108;Procedência;G1;Terça;2014
01005344520148200125;Procedência;G1;Segunda;2014
01015812620148200102;Procedência;G1;Quarta;2014
01003745820138200156;Procedência;G1;Sexta;2013
01000121220138200106;Procedência;G1;Quarta;2013
00011475820128200115;Procedência;G1;Terça;2012
00031243020128200101;Procedência;G1;Terça;2012
00003635120128200125;Procedência;G1;Segunda;2012
00002325820128200131;Procedência;G1;Quarta;2012
00003605320128200107;Procedência;G1;Quinta;2012
00000368820128200131;Procedência;G1;Quarta;2012
00034164920118200101;Procedência;G1;Terça;2011
08042580520118200001;Procedência;G1;Segunda;2011
00013619220118200112;Procedência;G1;Sexta;2011
00020882420118200121;Procedência;G1;Quarta;2011
00000726020118200101;Procedência;G1;Sexta;2011
00015894720108200130;Procedência;G1;Terça;2010
00031170320108200103;Procedência;G1;Sexta;2010
00041321320108200101;Procedência;G1;Sexta;2010
00006940420108200125;Procedência;G1;Terça;2010
